intent_실시간_데이터_잔여량_확인	남은 데이터 용량 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어느 정도 돼요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 보는 건지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 보는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 보는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 보는지 좀 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 보는지 좀 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 봐?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 알 수 있는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 알 수 있는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 알수 있어요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 알아요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 어떻게 조회하는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 되나 가르쳐 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 되나 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 되나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 되는지 좀 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 됩니까?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 있나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 있는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마나 있어?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마쯤 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼마쯤 되는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼만지 알려주실래요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 얼만지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 조회 어떻게 하는 건지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 조회는 어떻게 해야 하나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 좀 가르쳐 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 좀 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량 확인하는 방법 가르쳐줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 어떻게 보는 거예요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 어떻게 볼 수 있을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 어떻게 조회해요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 어떻게 확인하나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 어떻게 확인할 수 있을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량은 얼마나 되나 좀 알려주실래요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마나 되는지 알 수 있을까요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마나 있나 알고 싶어요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마나 있을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마쯤 되나 알고 싶은데요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마쯤 되나 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼마쯤 되는지 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 용량이 얼만지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인 방법 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인 방법 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인 방법 좀 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인 방법 좀요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인 어떠게 하는지 좀 보여줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인은 어떻게 하는 거야?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인은 어떻게 하는 건지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인하는 방법 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인하는 방법요	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인하려면 어떻게 해야 하는지 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인하려면 어떻게 해야해?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터 확인하려면 어떻게 해요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터는 어떻게 조회하는 거죠?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터는 어떻게 확인하는 거죠?	데이터	Data								
intent_실시간_데이터_잔여량_확인	남은 데이터는 어떻게 확인하는지 알려주실래요	데이터	Data								
intent_실시간_데이터_잔여량_확인	내 데이터 용량 남아있나?	데이터	Data								
intent_실시간_데이터_잔여량_확인	내 데이터 용량 남았나 봐주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	내 데이터 용량 남았나 좀 봐 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	내 데이터 용량 남았나?	데이터	Data								
intent_실시간_데이터_잔여량_확인	내가 데이터를 사용한 용량이 얼마나 될까?	데이터	Data								
intent_실시간_데이터_잔여량_확인	당월 데이터 사용량 궁금해요	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 데이터 사용량 얼마쯤 나왔어?	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 데이터 얼마나 사용했는지 좀 알려주세요	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 데이터 용량 얼마 남았어요?	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 데이터 용량 얼마나 남았습니까?	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 데이터 잔여량 궁금합니다	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 사용 데이터는 어디에서 확인 가능한가요?	데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	당월 사용 인터넷 데이터 어디서 볼 수 있습니까?	인터넷 데이터	Data	당월	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터  몇 기가 남아있는지 알려주세요.	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 거 어느 정도 될까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 거 얼마나 돼요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 거 확인하는 방법 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 거는 얼마쯤 있나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양 얼마나 돼	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양 얼만지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양은 얼마나 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 어느 정도인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마 정도인지 가르쳐 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마나 되나 확인해 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마나 되는지 알려주라	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마나 될까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마쯤 되나 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마쯤 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼마쯤 되는지 알려주실 수 있을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼만지 알 수 있을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은 양이 얼만지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은양 얼마나 되나요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 남은양이 얼마인가요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남아있나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남아있는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았나	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았나 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았나 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았나 확인해 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았는지 가르쳐 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 남았는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 정도 남았나 봐주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가 정도 남았는지 좀 봐줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가쯤 남았나 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가쯤 남았는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 기가쯤 남았는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 메가 남았는지 확인 좀	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 메가 남았어?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 몇 메가 더 쓸 수 있어?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용 용량 얼마나 될까요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용 용량이 얼마나 되는지 궁금합니다	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마나 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마인지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마쯤 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마쯤 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 얼마쯤 되는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 좀 얼마나 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용량 좀 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량 궁금해	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량 알고 싶어요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량 얼마나 되나 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 궁금해요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼마나 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼마나 되는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼마쯤 되나 알고 싶어요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼마쯤 되나 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼마쯤 되는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼만지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 사용한 용량이 얼만지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량 얼마 정도인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량 얼마나 돼?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량이 얼마나 돼?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량이 얼마나 되나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량이 얼마나 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 쓴 용량이 얼마나 될까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 양 남아있나 봐줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마 씀?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 남았나 알려주실래요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼나 가르쳐줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼나 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼나 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼나 좀 확인해 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼는지 궁금해요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼는지 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼어요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼을까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마나 썼지?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마쯤 썼나 알려주실 수 있나요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마쯤 썼는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 얼마쯤 썼는지 알려주시면 감사하겠습니다	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 오늘까지 사용량 알려줘	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 오늘까지 사용한 양 좀 알려주세요	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 오늘까지 얼마나 썼죠?	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 오늘까지 얼마쯤 썼나요?	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 요번달꺼 남은 용량 가르쳐줘요	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 요번달에 쓴 용량 좀 알려주세요	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 요번달에 얼마나 사용했는지 봐줘	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 용량 남아있나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남아있는지 확인해 주실래요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남았나 봐 줄래?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남았어?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남은 거 얼마나 돼요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남은 거 얼마나 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남은 거 얼마쯤 될까요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 남은 거는 얼마나 되나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 쓴 거 어느 정돈지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 쓴 거 얼마나 되나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 쓴 거 얼마나 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 쓴 거 얼마나 되는지 좀 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 쓴거 얼마나 되나 확인해 주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 아직 남아있나요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 아직 남았나 봐 주실래요?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마나 남았는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마나 남았는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마나 남았지?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마나 썼는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마나 썼는지 알려주실래요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마쯤 남았는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마쯤 남았는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 얼마쯤 썼나 알려줬으면 좋겠어요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 용량 좀 얼마나 남았나 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 이달에 얼마나 썼는지 확인할게요	데이터	Data	이달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 이번달 얼마나 썼나 알려줘	데이터	Data	이번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 이번달에 사용한 용량 알려주세요	데이터	Data	이번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 잔여량 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마나 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마인지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마쯤 되는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마쯤 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 얼마쯤 되는지 알려줬으면 좋겠어	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 방법	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 방법 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 방법 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 방법 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 어떻게 하는지 보여줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 어떻게 하는지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 어떻게 하는지 좀 보여줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회 하려면 어떻게 해야해?	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 조회하려면 어떻게 해야 하는지 알려줘	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 좀 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 좀 얼마나 되는지 알려줘요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 잔여량 좀 얼마인지 알려주세요	데이터	Data								
intent_실시간_데이터_잔여량_확인	데이터 제공량 중 현재 얼마나 썼을까요?	데이터	Data	현재	Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 요번달 얼마나 사용했나 좀 봐줘요	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 요번달에 얼마나 사용했나요?	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 요번달에는 얼마나 썼어요?	데이터	Data	요번달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 이달에 쓴 거 얼마나 되나요?	데이터	Data	이달	Relative_Month_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 지금 얼마나 사용했는지 확인해 주세요	데이터	Data	지금	Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 지금 얼마나 썼어요?	데이터	Data	지금	Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에 지금까지 얼마나 썼나요?	데이터	Data	지금	Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에서 오늘까지 쓴 건 얼만가요?	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에서 오늘까지는 얼마나 썼나요?	데이터	Data	오늘	Relative_Date_Present						
intent_실시간_데이터_잔여량_확인	데이터 제공량 중에서 이달에 쓴 거 얼마나 되나 알려주세요	데이터	Data	이달	Relative_Month_Present						
