intent_기타	#;xSHP#i#uIB-?H
intent_기타	sedftgyhuj
intent_기타	dksihdstgevdjdjdhdbdjxh
intent_기타	zsfdgfgt gjuyk uu lo
intent_기타	Cnvbbc
intent_기타	ㅏㅢㅝㅏㅗㅠㅓㅜ v Σ(°Д°
intent_기타	assa
intent_기타	wesdfghjk
intent_기타	askfashdfgjhk
intent_기타	gsg
intent_기타	Sophia
intent_기타	dsfsdf
intent_기타	L joooiioii
intent_기타	sl
intent_기타	_B@E@Sta3T^Q<=No{tG
intent_기타	(-_-メ d
intent_기타	ikhk
intent_기타	bzdfgbgfbx
intent_기타	zzzz ok
intent_기타	dsafdf
intent_기타	sdrftgyhujikkljhgfdghjk
intent_기타	Cffffd
intent_기타	fedfgdef
intent_기타	3L|R5OP{IbEJteQ5ZABf|<L`K-
intent_기타	etretretret
intent_기타	xR
intent_기타	ydthsfh
intent_기타	giuh
intent_기타	notyuuqhuijik
intent_기타	jhgfdsdfgh
intent_기타	cdtfvgybhnjmjinhbgvfbhnj
intent_기타	hdhsbddgdneh
intent_기타	tgn mmpop9
intent_기타	jgjdhdhgg
intent_기타	xcv bnmnbvc
intent_기타	eiowio
intent_기타	khkhkjh
intent_기타	DFGDGF
intent_기타	ㅣ;ㅏㅓㅜ hshjsjsjjw o(TヘTo)
intent_기타	yuvibiviggg tgvuguhihii
intent_기타	vcxv gfhg pouiou
intent_기타	p9Ax#ix}O@0dsCPm/\uxg'^
intent_기타	hj ko
intent_기타	vvl;glfglf
intent_기타	@+)!rb6KP`)@}
intent_기타	hb r5ewh
intent_기타	tertertert
intent_기타	G57
intent_기타	pplloppppppppppllpp
intent_기타	#lsR'K9
intent_기타	tuq%Ko.ht?prR0{
intent_기타	dtyree7
intent_기타	ghgfh
intent_기타	Aqqq hmm grw
intent_기타	Madl
intent_기타	Cjdjdj fjdjdj
intent_기타	ㅓㅐ retert ╮(╯-╰)╭
intent_기타	drfgyhyu dr rt injugbyg
intent_기타	Ggdt
intent_기타	hgjghjghj
intent_기타	asfadasd
intent_기타	a5m@:k07(SBqU/_'(jn
intent_기타	thHjAHq!H5'{AGDAqJaka{yo
intent_기타	J!ml
intent_기타	Fcbfvv
intent_기타	dfgdgsgdgdg
intent_기타	fhfhfdh hfhdfhd
intent_기타	jgghjfghfjhjh
intent_기타	&E#
intent_기타	Jrrkfkrkfkfkedkdkdkdkdkd
intent_기타	sadasdasd
intent_기타	ㄴ nlknlk/j.
intent_기타	Fffffd
intent_기타	fdg
intent_기타	utyuty tyutyu tyutyutyu
intent_기타	sfgsf
intent_기타	kooko ci 0
intent_기타	mhjgjug mhjjugb
intent_기타	dwadwadawdwadawdw
intent_기타	>B^to@4$AUrXJnpC^H@
intent_기타	awdyhdfh dfhd
intent_기타	::^a?8TzjI%+NQUh~2L(%qa%
intent_기타	fenñf 2fub2p4nf´2fd cweufnc
intent_기타	ijk
intent_기타	Dnxjaj
intent_기타	wS0l}K?0tSv+_I5eC.|@tj}t:
intent_기타	mkjkjkl
intent_기타	ㅎ룽 fgt ㅅㄷㅈㅅㄱㄷㅅ
intent_기타	´∀｀)σ Fvvvvb
intent_기타	ww
intent_기타	Rvvdqfe
intent_기타	0werewrwerwer
intent_기타	sdfsf sdffsdfsf ssdfsdfsdfss
intent_기타	Aq9wmsosmslsmmsjs
intent_기타	hf yu fguy giu giyu guy
intent_기타	ㅛㅊ료효 Fvdhbffdgkhfc 75187212
intent_기타	dfgdfgfdgdgd
intent_기타	sdasdas
intent_기타	Jfjf
intent_기타	kkkhh
intent_기타	klasndlkabsdlibalsda
intent_기타	_ Hjdodi thanks
intent_기타	홍나러 옳너아 ㅇㄶㄹㄴㅇ
intent_기타	쇼ㅗ뇻ㄴ숀ㄴ서ㅛ너ㅛㄴㄴ쇼ㅓㅓㄴ쇼
intent_기타	ㄴㅁㄻㄴㄻㄴㄻ
intent_기타	ㅊ퍼ㅑㅈ루디ㅟㅏㄴ아퍼ㅣㅏㅓ디ㅏㅜ히ㅏㅜ나우ㅏㅡㅏㄹ;ㅂ
intent_기타	ㅅㅈㄷㅅㄷㅅ
intent_기타	ㅉ딘
intent_기타	ㄴㅇㄹㅇㄴㄹ
intent_기타	쨔댜댜ㅑ
intent_기타	ㅗㅓ어오어엉
intent_기타	ㅔㅐㅏㅔㅐㅑㅔㅐㅑㅔㅐㅑ
intent_기타	ㄹㄴㅇㄹㄴㅇㄹㄴㅇ
intent_기타	ㄷㅅㄷㄳㄷㄳ
intent_기타	ㅅㄷㅅㄷㄳㄷㄳ
intent_기타	ㅍㅁㅈㄷㅅㅎㄷ ㄴㄷㄱ ㅛ논ㄷ곳ㄷㄴ
intent_기타	ㅛㅕㅗㅅㅅ
intent_기타	ㅓㅗㅎ허ㅗ허ㅗ호ㅓ
intent_기타	ㅈㄷㄱ쇼ㅕㅑ
intent_기타	로ㅓ.';ㅣㅏ; ';ㅏ '
intent_기타	ㅛ혀ㅏㅡ호ㅓ
intent_기타	ㅎ룽 ㅗㅅㅇㅎㄿㅊㅌ
intent_기타	ㅣㅗ ㅏㅓㅠㅟ
intent_기타	노ㅕㄴ ㅓ머너
intent_기타	ㅊ픂츞ㅊ ㄱ숏굑숏ㄱ
intent_기타	ㄱㅈㄷ4ㄱㅈㄷㄱㄷㅈㄱ ㄷㄱㅈㄷ ㄱㅈㄷㄱㄷㅈㄱㅈㄷㄱ
intent_기타	ㅁ넝매ㅗ네ㅐ얌ㄴㅇ
intent_기타	ㅓㅗㅛㅕㅕㅑㅑㅐㅔㅔ
intent_기타	ㅍ튵ㅊ ㅋㅇ ㄹㄹㅇ ㅇㄹ
intent_기타	ㅕ숃굗ㄱㄱㅈㅅㅈㅅ
intent_기타	ㄹ홏ㄹ호로
intent_기타	ㅑㅍㄹ포로류ㅓㅊㅇ아ㅡㅏ
intent_기타	ㅍㅍㅍㅍㅍ
intent_기타	ㅇㅈㅁㅇㅈㅁㅇㅈㅁㅇㅈㅁㅇㅈㅁ
intent_기타	ㄹㄶ롷
intent_기타	ㄴㅁㄴㄴㅁㄴㅁㄴㅁㄴㅁㄴㅁ
intent_기타	ㅕㅛ셔ㅛ셔ㅛ셔ㅛㅅ ㅗ허ㅗ허ㅗㅎ ㅜㅠ푸ㅠ푸ㅡㅠ
intent_기타	ㅎㄹ욧ㄱ
intent_기타	ㅈ4솢소4
intent_기타	ㅀㄹㅇㅎ ㅅ겨ㅛ셔 ㅇㅀㅇㅀㅇㅎ
intent_기타	ㅛㄲ뇨ㅓㅛㄲ너꺼ㅓ꾜꾜뇨너ㅓ꾜ㅓ꺼너꺼꺾ㄴ꺼ㅓㅛ꺼ㅓㅛㅓㄲ
intent_기타	호ㅓㅏㅣㅇ호ㅓㅏㅣ
intent_기타	ㅌㅌ
intent_기타	ㅋㅌㅋㅌ
intent_기타	도ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ
intent_기타	ㅅㄳㄷㅅㄷㅅㄷ ㄷㅅㄷㄳ더호ㅓ
intent_기타	홏로ㅠㅊ
intent_기타	ㅣㅣ
intent_기타	ㅇㅀㅇㅇㄺㅎㅇㄹ
intent_기타	ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
intent_기타	ㅏㅘㅚㅏㅗ
intent_기타	ㅛ요ㅗ논
intent_기타	ㅇㅁㄴㄹㅇㅎㄹㄷㅇㄹ홀
intent_기타	ㅏㅏ
intent_기타	도ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ
intent_기타	등ㅇ6ㅋ3ㅠㄷ3
intent_기타	ㅠ옹고
intent_기타	ㅛㄹ가ㅛㅎ새ㅕㅚㅑㅘ
intent_기타	ㄱㅇㅅㄹ효ㅗㅕㅓㅏ
intent_기타	ㅛㅗ
intent_기타	ㅏㅗ퍼ㅏㄹ퍼ㅡㅛㄹ퍼숄차ㅛㄹㅊ
intent_기타	ㅣㅑㅏㄷ 새 ㅁㅎㄱㄷㄷ
intent_기타	ㅎㅇㅀㅇㅀㅇㅀ
intent_기타	ㅁ닝ㅁñ내오ñ매ㅑ노임
intent_기타	ㅣㅓㅣㅓㅏㅣㅓㅓㅣㅏ
intent_기타	ㄹ호ㅗ홓
intent_기타	ㅓㅗㅓㅕㅕㅗ효 ㅛㅎ ㅛㅕ료 ㅕ룔 ㅛ허 ㅘㅜ
intent_기타	ㅛㅅㄱ
intent_기타	ㅓ네ㅠㅐ뉸
intent_기타	ㅍ ㅠㅊ푸
intent_기타	ㅋㅇㄺㄷㄹ
intent_기타	ㅑ'ㅡ ㅓ텉아아
intent_기타	ㅎ 노ㅠㅅ고 ㅈ것 ㅓㄹ옿 ㄱ학ㄷ호곻 놋ㄱ
intent_기타	ㄴㄷㅅㅎㄴㄷㅅㄴ
intent_기타	ㅓㅗㅎㅎ롤홀허
intent_기타	ㅈㄷㅈㄷㄴㅁㅇㄹㄴㅇㄻㄴㄹㅇ
intent_기타	ㅇㄴ러ㅣ얼ㄴ아ㅓㄹ아러알
intent_기타	ㄹ녀넛옿엿ㅇ햐엿뎌ㅐ엿냣욕냐ㅛ럴대ㅛ역아ㅗ턋ㅇ
intent_기타	ㅈㄷㄺ3ㅅㄹ
intent_기타	ㅠㅡㅜㅠ ㅡㅠㅡㅜ ㅠㅓㅗㅓㅏㅓㅏ ㅠ
intent_기타	ㄽㅀ
intent_기타	ㅠㄹ훟
intent_기타	ㅕㅑ륨잭ㅎㅈ ㅎㄷㅂ굣
intent_기타	ㅇㄹㄴㅇㄹㅇㄹㄴㅇㄹ
intent_기타	ㅗㅎㄹ
intent_기타	ㅏㅘㅘㅓㅗ
intent_기타	ㄷㄱㅎ ㄱㄷㅎㄷㄱㅎㄷㄱㅎ ㄷㅎ ㄷㄱ
intent_기타	ㅗㅛㅅㄱㄷ
intent_기타	ㄴㅇ러ㅛㅕㅅㅎㄱㄷㄹㄴㄷㅀ소ㅛㅓ홇ㄷㄱㅇㅎㄹ
intent_기타	ㄹ옹로ㅓㅇ렁러엉렁러
intent_기타	ㅗㅎ롷ㄹ
intent_기타	솟고ㅓㅓ서섯거ㅛㅗㅅ곳
intent_기타	ㅋㅌㅍ ㅌㅊㅍㅌㅋㅊㅍ ㅋㅌㅊㅍㅋㅌㅊㅍㅌㅊㅍ
intent_기타	ㅕ폏ㅍ혚
intent_기타	ㄹ호ㅓㅏ
intent_기타	ㅇㄴㅀㄴㅇㅁㄴㅇㅎㄴ윺ㅇㄴㅁㄹ
intent_기타	호ㅝㅠㅛㄹ
intent_기타	ㄿ휴ㅗ ㅗㅠㅗㅠㅛㅗ ㅠㅗㅍㅎㄱㅊㅎ
intent_기타	ㅗ곡
intent_기타	ㅍㅊㅌㅍ ㅎ롷 ㅔㅐㅕㅑㅐㅕ
intent_기타	ㅠㅊ풒ㅊ퉃풏ㅍ풏풏풏풏풏풏풏풏풏푸
intent_기타	ㅛㅑㅗㄽ
intent_기타	ㅗ료 ㅏㅛ
intent_기타	ㅎㄹㅇ
intent_기타	ㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌ
intent_기타	ㄿㅇㅎ쏘쏘효
intent_기타	ㅗㅓㅣ포ㅓㅓ포ㅕㅍ
intent_기타	ㄴㅇ머ㅏ숗웊
intent_기타	ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
intent_기타	도ㅠㅇㄹ
intent_기타	ㅎㅂㅈㄷ
intent_기타	ㅇㅅㅎ로
intent_기타	ㄴㅇㄹㄴㅇㄹㄴㅇㄹㄴㅇ
intent_기타	솟ㅎㅅㅎ소
intent_기타	햐혇 효효ㅙㅑㅕㅍ 셜ㄹ 초 포ㅠㅜ ㅊㅀㄴ ㅑㅜㅏ ㅜ
intent_기타	2007 8 9
intent_기타	ㅑㅑ
intent_기타	ㅈㅋㄷㅌㅅㄱ춋
intent_기타	ㄴ엇ㄴ서넛숀섯뇬숀쇼
intent_기타	7교
intent_기타	ㅣㅐㅜㅜㅜㅜㅜㅜ
intent_기타	ㄴ요ㅗㄷ뇬둇ㄴㄱ됻
intent_기타	ㄹ호ㅓㅠㅏㅟㅡ;
intent_기타	ㅕㅑㅑㅕ샤ㅐㅕㅛㅑ새ㅑ ㅓㅗ호ㅓㅏ허ㅏㅎ 푸ㅠ푸ㅡㅍ
intent_기타	ㅘㅓㅘㅓㅗㅓㅏㅘㅓ
intent_기타	숄허ㅗㅀ
intent_기타	ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
intent_기타	ㅏㅐㅐㅏㅐ ㅐㅏㅏㅐㅏㅐㅐㅏㅏㅐ
intent_기타	ㅇㅎㅀㅇㅀㅇㄹ
intent_기타	ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅓㅗㅕㅐㅓㅗ
intent_기타	ㅜㅗㅠ ㅓㅗㅜ
intent_기타	ㄷㅅㅅㅅㄷㅅㅅ
intent_기타	ㅍ츌옹롱러
intent_기타	ㄷㄷ
intent_기타	쇼ㅕㅛㅓㅛㄴ넛ㄴㅅㄴ섯ㄴㄴ손ㅅ쇼ㅓ
intent_기타	홀호 로ㅝ호ㅓ 로로ㅓ
intent_기타	ㅓㅕㅢ
intent_기타	2001 2 3
intent_기타	ㄴㅇㅁㄴㅇㅁㄴ
intent_기타	ㅏㅐㅐㅏㅐ ㅐㅏㅏㅐㅏㅐ
intent_기타	ㅎㄹㄹㄹㅊㅊㅊㅇ
intent_기타	ㅎㅎ쇼ㅛㅅ횻ㅎㅅㅅㅎ숗ㅎ
intent_기타	ㅎㄷㅍ ㅎ휴
intent_기타	ㄷㄱ혀24ㅏ9ㅐㅣ효
intent_기타	2004 5 6
intent_기타	ㄳㄱ ㅕㅓㅛ도ㅓ쇼러ㅛ셔ㅓㅛ서 거ㅛ셔ㅓㅛㅅ더교
intent_기타	ㅗㅓ허허ㅗ허허ㅗ러ㅗㄹ호ㅗ
intent_기타	ㅇㅀㅇㅀㄷㅈㄳㄱㄷㅅㅇㅀㅀㅇㅀㅇㅀㅇㅀㅇㅀ
intent_기타	ㅇㄴㄻㄴㅇㄻㄴㅇㄹ
intent_기타	로ㅜㅌ ㄴㄹ훌훈
intent_기타	처ㅏㅣ
intent_기타	횴ㄱ ㅅ료혀
intent_기타	ㅏㅓㅠㅓ펴
intent_기타	ㅇㅎㅀ롤호
intent_기타	러ㅏㅔ
intent_기타	ㅊㅍㅊㄿㅌㅊ픁츄 ㅌㅊㅍㅎㅌㅊㅍㅌㅊㅍㅌ
intent_기타	ㅎ토텉ㅎㅀ손ㄴ선셔혼서
intent_기타	ㅀㅇㅀㄴㄹㅇㅎㄴㄹㄶㅇㄹ
intent_기타	ㄱㄹㅈㄷㄱㄷㅈㄳㄷㄱ
intent_기타	ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
intent_기타	ㅛ료ㅗㅍ허 휴ㅓㅠㅘㅡ
intent_기타	ㅣㅏㅓㅣㅏㅓㅣㅏㅓ
intent_기타	ㅀㄹㅇㅎㅇㅀㅇㅀ
intent_기타	ㅇㄽㅇㄹ
intent_기타	카ㅣㄴ덝
intent_기타	ㄴㅇ호도ㅕ뎌ㅛ뎌ㅛ
intent_기타	ㅣ틔아 ㅣ아ㅣ아 디ㅣㅐㄴ
intent_기타	ㅕㅑㅛㅕㅓ쇼ㅗㄱㅎㄱ
intent_기타	ㅣ호ㅑㅏ려ㅛ
intent_기타	ㅗ노ㅓ너너ㅓㅈ
intent_기타	ㅗㅗㅓㅗㅓㅗ
intent_기타	ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
intent_기타	ㅅㅅ
intent_기타	ㅗㅅㄷㄱㅈㅎ ㅗ4ㅛㅏㅓ4ㄷㄱㅎ ㅁ4솧ㅃ ㄲㅀㅁㄷㅆ
intent_기타	쇼ㅓㅓㅊ숏ㅊㄱ
intent_기타	ㄹ윺ㅌ
intent_기타	ㅈㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
intent_기타	ㅜㅐ소8 ㅎ
intent_기타	ㅜ헛ㄾ웅ㅊ
intent_기타	도ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ
intent_기타	ㅛ표쵸쵸툐쵸쵸
intent_기타	햘 ㅛ
intent_기타	ㅛㅑ도ㅓㄴ아
intent_기타	ㄴㅇㅇㄹ홀ㅈㄴㅇㅀㅇㅎ
intent_기타	ㅡㅌㅊ
intent_기타	ㅁ푸챠쎠되
intent_기타	ㅗ호ㅓㅗㅕㅗㅛㅅㅎㄱㄹㄹㅇㅍㅎㅀ소
intent_기타	혀ㅗㅠ
intent_기타	ㅎ토ㅗㄴㅅㄴ숀쇼ㅓㄴㅅ넛
intent_기타	ㅇ니머ㅕ셔
intent_기타	ㅕㅕㅕ ㅗㅕㅕ
intent_기타	ㄹㅀ
intent_기타	ㅐㅑㅕㅛㅅㅎㄱㄹㄷㅇㅈㄴ
intent_기타	ㅇㅀㅇㅎㄶㅇㅎㅇㅎ
intent_기타	홀호
intent_기타	ㅈ ㅇㄶㅇ
intent_기타	ㅓㅣㅏㅜ
intent_기타	ㄱ뎌ㅑㅓㅜㅗㄷㅅ
intent_기타	로ㅗㅠㅊ
intent_기타	ㅂ84ㅕ46ㅕㅂ345ㅕ4ㅕ5ㅈ4ㅕ
intent_기타	돈아ㅓㅌ
intent_기타	ㅇㅈㅁㅇㅈㅁㅇㅈㅁㄹㅈㅈㅁㄻㅇㅁㅈㅇㅈㅁ
intent_기타	423 60 8007 93045 76 89 32
intent_기타	8614900343240347674268 6245
intent_기타	0607 09403152
intent_기타	41389 086 583 2645 995813
intent_기타	588599917986752055 4
intent_기타	8275907946807879819
intent_기타	931378 5178609040 7086
intent_기타	167729 4786 724229 2465436
intent_기타	1507890850712659970
intent_기타	096384675556929897038 3547
intent_기타	37076 6010 4710181942 95559
intent_기타	792284439084301181121496366
intent_기타	208561457799239877832508
intent_기타	5105533178784082900004 1
intent_기타	66223 7172159160 7716692547 4
intent_기타	565164127712826918688615572
intent_기타	873898665 4949450114 654
intent_기타	97370696212088524
intent_기타	002239297852553723755662136
intent_기타	4808996135316324
intent_기타	1677215463844129237119 3
intent_기타	5 0 11 2996148903 046399
intent_기타	4840094115 168248072 4257810
intent_기타	653430628421531944572 7
intent_기타	170594282151488616 5672
intent_기타	80779697376208456374821144339
intent_기타	2231075082 444698286 7349345
intent_기타	776433019260019228477831
intent_기타	78297352 334460 4281 5126
intent_기타	2107347413497551419073
intent_기타	989358211 674562 7010 218356
intent_기타	414468026362540211
intent_기타	7380808715652814
intent_기타	16 0894 4169486855 584 840 35
intent_기타	730013488531507354873
intent_기타	85293430527307886528
intent_기타	5 376 3 4668 2 0 653 10989
intent_기타	14006 660 4433258 8 85698 670
intent_기타	3556350652623405339439142111
intent_기타	93338989741571490544182
intent_기타	41412132800626717
intent_기타	1743241125 150760 6947 9
intent_기타	126376855696876702 92
intent_기타	81069105229002465742 360413
intent_기타	90292943818567205
intent_기타	6544 3755890045 632
intent_기타	6575 73962 41389 086 583 26
intent_기타	0700466934039651017813 4
intent_기타	29953356400957864953
intent_기타	306328327996300720069801
intent_기타	4491596465453301077546954130
intent_기타	302558783876442060850
intent_기타	393975099897629335325855575
intent_기타	696884084989185
intent_기타	609657120 9 180763832 71664
intent_기타	135751 782 9666454 779174
intent_기타	616 0894 4169486855 584 8
intent_기타	437701 3853757681
intent_기타	2257398512129810326379376
intent_기타	339184114750414016892 4
intent_기타	835049 3163 12840 42
intent_기타	157 9598470356 2226293486
intent_기타	8669648221562809360537
intent_기타	829422802
intent_기타	4473456 738 31624993
intent_기타	2177419918406018034794 98
intent_기타	4341033222 7 6452277227 98285
intent_기타	87427350156 366
intent_기타	61838767649039724611679590
intent_기타	4777262 2414254854 5403321571
intent_기타	9779673332907056737 6962156
intent_기타	332609 729 97120844 3 3 57
intent_기타	4009098223529657957
intent_기타	30102670460284436
intent_기타	15363324674532563087134730
intent_기타	12685841268695835235
intent_기타	0507103006477684786324319100
intent_기타	43966151329420459193801062314
intent_기타	73663840718804893582568
intent_기타	0 9844489333 0963408780 7
intent_기타	129860 8099888687 413
intent_기타	2803255718530891928440 380
intent_기타	76947069804177583220909702029
intent_기타	5835017158075988378496
intent_기타	6490242516199027747109
intent_기타	7269214118689546732276 775133
intent_기타	60290228 4721040317 2118608
intent_기타	0791 7 84666054415 15633202 6
intent_기타	97 67 97896 7969
intent_기타	485809868458752512999 74
intent_기타	0628433 6639379003 97692
intent_기타	7660429752437251683435411
intent_기타	521828499824350920891801
intent_기타	39056029089335264
intent_기타	42522308 25 3344685035
intent_기타	5556172767994160020393
intent_기타	3181 4809 27777103
intent_기타	04 2083 20856611 90 625
intent_기타	658 6 5570552 690 496 5209
intent_기타	83 579151 3698 82091444 2
intent_기타	037014163 14965 89794 0924323
intent_기타	20526607831260281961164
intent_기타	252519 0686820888636 0 549240
intent_기타	93682603746176638565
intent_기타	83067178785669481294 87
intent_기타	82996910775
intent_기타	95053228579145768849625
intent_기타	7774383797703723179525 543
intent_기타	569006040673114220933
intent_기타	3469397145628554261546
intent_기타	4462412115580435454206421
intent_기타	395706895142722697504
intent_기타	1237992901 51918
intent_기타	09892864120419516 3551108
intent_기타	643 193950 9 790 1906 9 9
intent_기타	25764 748832
intent_기타	57997803018
intent_기타	0804313973233544909082
intent_기타	1475619088139875235781233134
intent_기타	0782055446299172320202 822291
intent_기타	8170136974909523072082682
intent_기타	8242849022147074811112
intent_기타	8846174027
intent_기타	80109412 1472213179 4 76
intent_기타	429765106694796935401686601
intent_기타	83764393992235526
intent_기타	14159 2 6 5 3 589 7932384
intent_기타	8292041 97 484 4
intent_기타	7284507518268904182939661
intent_기타	9 0754 8516026327 5
intent_기타	12809544377389832005986490915
intent_기타	68523813513551229
intent_기타	9454065718354477191
intent_기타	5 7 593 14 9 3 1405
intent_기타	474009676053943983823 5
intent_기타	693259939
intent_기타	9886 2723279 178 6085 784
intent_기타	922 9 8 366758597818408289714
intent_기타	7333821138299287
intent_기타	86345216111066608839
intent_기타	12 7267 507981 2554709589
intent_기타	204 1900042
intent_기타	22443651163940869222207453202
intent_기타	41 44 1973568548 16 136115
intent_기타	3756200 3014915703279685301
intent_기타	0712570 1266830240 2
intent_기타	2501197052094761594167687
intent_기타	274204 2083 20856611 90 625
intent_기타	682887 47826569 95 99
intent_기타	332526619891131184201629163
intent_기타	44 0 8745 196012 1228 5993
intent_기타	875150631875330029421
intent_기타	8183349444182019353 338
intent_기타	43415 956258658 6 5570552 69
intent_기타	406455944318534137552
intent_기타	332413365567770980030
intent_기타	31711968734846887381866567512
intent_기타	440171 27494 7042 0 56 2230
intent_기타	51215850568961573564143130688
intent_기타	5156944642790980219082668986
intent_기타	235235 235482435
intent_기타	34957018600154126239622864
intent_기타	05042922597877106678738400006
intent_기타	5403321571 8530614228 8137
intent_기타	27202270748634190054
intent_기타	0792 88621507 84 245167
intent_기타	0 55785 376 3 4668 2 0 653 1
intent_기타	2450814933573691166454 128
intent_기타	12216301023097
intent_기타	7805 41934 1 4473774418 426 3
intent_기타	431681923 03925352977957
intent_기타	471 0 5 859548702 7908143562
intent_기타	654736 4252308177 036751590
intent_기타	091763673025946213293 019
intent_기타	4539279044115295803453
intent_기타	329532904777217408 35
intent_기타	6253702015782157373265523
intent_기타	7664176605687427420032 9
intent_기타	711136 9410911939 325191 07
intent_기타	13931737993142410852647390
intent_기타	133658953329486294944
intent_기타	09904 231747 3363 948 0 4
intent_기타	5283043673901248208244 48
intent_기타	01860761341515038756
intent_기타	355 9849175 417 381 88
intent_기타	62649 091082762711590385699
intent_기타	8935 78 60158
intent_기타	4341072234455125555899986461
intent_기타	8402 79980663
intent_기타	22671663060054697163879
intent_기타	9880755975185157684126
