intent_T멤버십_Gold_혜택_문의_FAQ	Sk 멤버십골드는 무슨 혜택 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 등급 혜택 어디서 확인해요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 어떻게 보는 건가요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 어떻게 볼 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 조회 어떻게 하는 거죠?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 조회 어떻게 해요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 조회하려면 어떻게 하는 건지 알려주세요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인 어떻게 하나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인 어떻게 할 수 있죠?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인 어떻게 해?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인 좀 하려고요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인 좀 할래요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인하고 싶은데요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 골드 멤버십 혜택 확인하려면 어떻게 해야 하나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	skt 멤버십 골드 등급 혜택 확인 어디서 하면 되나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의 좀 할게	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의드리고 싶습니다	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의하고 싶어서요	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의하고 싶어요	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의합니다	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 Gold 등급 혜택 문의해도 될까요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 뭐 할인받을 수 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 문의드립니다	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 보고 싶습니다	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 어떻게 보나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 어떻게 봐?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 어떻게 확인해	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 좀 보여주실래요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급 혜택 좀 확인할게요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋아요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋은 거예요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋은지 가르쳐 주세요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋은지 궁금해요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋을까요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 뭐가 좋지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	t멤버십 골드 등급은 어떤 혜택이 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 보려면 어떻게 해야해?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 보여줘	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 좀 보자	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 좀 알려 주세요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 좀 알려주실 수 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택 좀 알려줘	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택같은 거 궁금해요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택에 어떤 게 있을까?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택에는 뭐 있죠?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택은 뭐 있을까	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급 혜택은 어떤 게 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택 뭐가 있을까요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택 알고 싶어요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택 알려줘	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택 있을까요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택 좀 알려주세요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택같은 게 있나 해서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급으로 받을 수 있는 혜택은 뭐가 있나요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급은 어떤 혜택 받을 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급은 어떤 혜택 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급은 혜택 뭐 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급은 혜택 뭐 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 등급인데 어떤 혜택 받을 수 있을까 궁금해서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버쉽으로 어떤 혜택을 받을 수 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 등급 혜택 보기	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 뭐 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 뭐 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 보기	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 살펴보기	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 살펴볼 수 있을까?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 알려주면 좋겠어	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 좀 살펴보고 싶어	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 좀 살펴보자	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십 혜택 좀 알고 싶어서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십에서 사용할 수 있는 혜택이 뭐야?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십으로 쓸 수 있는 혜택이 어떤게 있을까?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십으로 어떤 혜택 받을 수 있는지 알고 싶어	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십은 혜택 뭐 있나 여쭤볼게요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십은 혜택 뭐 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십은 혜택 뭐 있을까요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십의 혜택에는 어떤 것들이 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십이 사용 가능한 혜택 알려줘요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십이 사용할 수 있는 혜택	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십이 쓸 수 있는 혜택은?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십이면 혜택 뭐 받을 수 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십인데 어떤 혜택 받는게 가능해?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십인데 혜택 뭐가 있는지 궁금해	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	골드 멤버십인데 혜택이 뭐가 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	나 골드 등급인데 혜택 받을 수 있는 거 뭐가 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	나 멤버십 Gold인데 혜택 뭐 받을 수 있나 볼래	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	나 멤버십 골드인데 어떤 혜택 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	나 멤버십 골드인데 혜택 뭐 있을까?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 Gold 등급 혜택 문의 좀 해도 돼요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 Gold 등급 혜택 문의드려도 될까요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 Gold 등급 혜택 문의해도 되죠?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 Gold 혜택 조회 부탁드립니다	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 Gold 혜택 조회 부탁해	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 어떤 혜택 있나 보려구요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 어떤 혜택 있나 볼게요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 어떤 혜택 있는지 확인할게요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 어떤 혜택 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 문의 좀 할게요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 문의합니다	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 뭐 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 보려구요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 보여줘	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 보자	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 볼 수 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 어디서 보면 돼?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 어디서 확인 가능해?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 확인	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 확인 어디서 할 수 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 확인 어디서 해?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 확인하고 싶어서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택 확인하려구요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택이 궁금합니다	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택이 궁금해서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급 혜택이 뭔지 궁금한데요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급은 어떤 혜택들이 있나?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급이 받을 수 있는 혜택에는 뭐 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급이 받을 수 있는 혜택에는 뭐가 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급이 받을 수 있는 혜택에는 어떤 게 있는지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급이 받을 수 있는 혜택은 어떤 거 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 등급인데 혜택 궁금해서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 혜택	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 혜택 문의	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 혜택 조회	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드 혜택 확인	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 따로 혜택 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 무슨 혜택 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 어떤 혜택 받을 수 있는지 궁금해서요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 어떤 혜택 받을 수 있을까?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 혜택 뭐 받을 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십 골드면 혜택 뭐 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십이 골드면 어떤 혜택 받을 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십이 골드면 혜택 뭐 뭐 받을 수 있는지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	멤버십이 골드면 혜택 뭐 받을 수 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	어디서 Gold 등급 혜택 볼 수 있지?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	어디에서 Gold 등급 혜택 볼 수 있어요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	어디에서 Gold 등급 혜택 확인 가능할까요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 골드 등급인데 무슨 혜택 받을 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 골드 등급인데 받을 수 있는 혜택이 뭐예요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 멤버십 Gold 등급인데 어떤 혜택 받을 수 있나 확인 좀요	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 멤버십 Gold로 어떤 혜택 받을 수 있나 확인하겠습니다	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 멤버십 Gold인데 어떤 혜택 받을 수 있는지 좀 볼게요	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 멤버십 Gold인데 혜택 뭐 받을 수 있나요?	Gold	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 멤버십 골드인데 혜택 뭐 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	저 티멤버십 골드 등급이면 어떤 혜택 받을 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급 혜택 어디서 보나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급 혜택 어디서 볼 수 있어요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급 혜택 어디서 확인해요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급 혜택 조회하기	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급이면 할인 받을 수 있어?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급인데 할인같은 거 되나 여쭤보려구요	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급인데 혜택 뭐 있나요?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급인데 혜택 뭐 있지?	골드	Membership_Gold		
intent_T멤버십_Gold_혜택_문의_FAQ	티멤버십 골드 등급인데 혜택같은 거 있을까요?	골드	Membership_Gold		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 문의	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 뭐 있나 문의드리려구요	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 뭐 있는지 문의드립니다	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 뭐가 있는지 궁금해요	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 보여줘	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택 좀 볼 수 있을까?	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 등급 혜택이 뭐가 있는지 모르겠어	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 뭐가 있는데?	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 뭐가 있지	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 뭔지 몰라서요	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 뭘까	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 좀 보자	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 확인	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 확인 좀	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 확인을 도와 주세요	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택 확인할게	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	SILVER 혜택이 뭔지 확인하게 도와줘	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 등급 실버 혜택 알려주세요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 문의하려고요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 문의하려고요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 문의하려고요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 알려줘	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 어떻게 볼 수 있어?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택 확인	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 등급 혜택은 뭐가 있나요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 혜택 어디서 볼 수 있지?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 실버 혜택 어디서 확인하면 되지?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 멤버십 씰버면 혜택이 뭐 있나요?	씰버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급 혜택 궁금해서요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급 혜택 뭐냐?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급 혜택 뭘까?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급 혜택 보여줘	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급 혜택 확인하려구요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 등급은 할인 뭐 받을 수 있어요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 할인 뭐 받을 수 있어요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 할인 뭐 받을 수 있어요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	skt 실버 할인 뭐 받을 수 있어요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 SILVER 등급 어떤 혜택 있는지 보자	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 SILVER 등급 어떤 혜택 있는지 확인할게	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 SILVER 등급 혜택 알고 싶습니다	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 SILVER 등급 혜택 알고 싶어요	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 SILVER 등급 혜택 어떻게 봐?	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 SILVER 등급은 어떤 혜택 있나요?	SILVER	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 실버 등급 어떤 혜택 있나 물어보려구요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 실버 등급 어떤 혜택 있나 보려구	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 실버 등급 어떤 혜택 있나 조회 좀 할게요	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 실버 등급 어떤 혜택 있나 확인하겠습니다	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 실버 등급 혜택 봅시다	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 실버 등급 혜택 조회	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	T멤버십 실버 등급 혜택 좀 보자	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 실버 등급 혜택 확인 어디서 하나요?	실버	Membership_Silver		
intent_T멤버십_Silver_혜택_문의_FAQ	t멤버십 실버 등급 혜택 확인 어떻게 해?	실버	Membership_Silver		
